video_id,comment_id,author,author_channel_url,like_count,published_at,updated_at,processed_text,channel,predicted_language,confidence_score
CZIINXhGDcs,Ugx8fGGDfrVTGVn1OWF4AaABAg,@Secretsofsociety,http://www.youtube.com/@Secretsofsociety,3,2017-10-22T10:55:33Z,2017-10-22T11:02:09Z,"When I was a kid, I would let people borrow things. Sadly some of my black ""friends""  thought it was okay to steal from the white kid and just never gave it back. I don't know maybe they thought my parents owned slaves or something despite the fact we lived in the same poor neighborhood. One actually threatened me when I asked for the item back. This happened again within the last year to me when I lent money to my Hispanic ""friend"" to help him out of a bind. He apparently justified in his mind that I had plenty of money and he didn't need to pay me back. I like to help people but I'm not an altruist. Hard to build community when people do not play by the same rules. Sorry to make this a racial issue but my white and Asian friends pay their debts back in my limited experience. Any racism I harbor is directly related to my experience lending things to other races. My guess is that this whole experience is based on racism. The perception that white people have enough and can afford loss is also racism.",Talks at Google,en,0.9917801022529602
vd2dtkMINIw,Ugz77Q8LdTZwhPP8FBp4AaABAg,@reflections9234,http://www.youtube.com/@reflections9234,0,2019-12-11T05:52:08Z,2019-12-11T05:52:08Z,"You lost me at ""hand grenade"". So this lady was looking for personal development, and thought ""professional killer"" this is what I want to be.",Talks at Google,en,0.9922888875007628
RS8R2TKrYi0,UgwnPYOT0I0bS8kC1AN4AaABAg,@cindy-ej1vr,http://www.youtube.com/@cindy-ej1vr,4,2018-11-08T23:10:31Z,2018-11-08T23:10:31Z,"First off I'd like to say I enjoyed the lecture. I learned something about myself and maybe why I never married. I was never all in with anyone. So unfortunately the information is about 40 years too late for me, but I will pass it on. Around the 20 min. mark and the secretary scenario, wouldn't the person have that ""one foot in, one foot out"" feeling about the ""temporarily trying you out"" situation? The employer may not get their all from the temporary worker.  Thank you, cindy",Talks at Google,en,0.9933919310569764
KcaVhMt71qE,UgzgMb4Np3eq_GY845x4AaABAg,@ndasilwa-ohendashigwedha6398,http://www.youtube.com/@ndasilwa-ohendashigwedha6398,0,2024-07-11T20:02:03Z,2024-07-11T20:02:03Z,Looks like he is just explaining how incredible and complex God's work is. I can't believe there are people who don't believe,Talks at Google,en,0.9884954690933228
Toi2NRfGa1U,UgiCTFlIAYnA-3gCoAEC,@SamMcDonald83,http://www.youtube.com/@SamMcDonald83,10,2017-05-07T17:42:25Z,2017-05-07T17:45:38Z,Bought the book forty minutes into his talk! Great guy!,Talks at Google,en,0.993885576725006
9BvA7utf76c,UgyMkSbzIhRBwTaFsqV4AaABAg,@MattEvuns,http://www.youtube.com/@MattEvuns,61,2018-04-13T15:52:03Z,2018-04-13T15:52:03Z,I had to physically applaud John for the batteries answer at 33:45. What a perfect way to combat that question by not giving away spoilers. Anyone who's seen the movie will know why.,Talks at Google,en,0.993358075618744
g5DMrrCd_cQ,Ugyvx53kI_zPYynPew14AaABAg.8rtR_-5MwII99S8Ke5cw_a,@dalinung279,http://www.youtube.com/@dalinung279,1,2020-06-03T15:51:57Z,2020-06-03T15:51:57Z,I found him as a person to stop me up from saying yes yes,Talks at Google,en,0.9932651519775392
Y4_KbtwVj24,UgzTCC4zd-6dJqiuNH94AaABAg,@narendralodhia,http://www.youtube.com/@narendralodhia,0,2023-01-15T17:31:32Z,2023-01-15T17:31:32Z,"Music Is Union Of Faiths. No discrimination. I am his fan before his dad (RIP).  All music is Devine. It has nothing to do with what religion his wife is or in which country he talks. Universal language. It’s like the Sun & the Moon. They don’t see color, cast or creed. It’s like a fragrance from a flower. Love All Serve All.",Talks at Google,en,0.990881085395813
rszJ98SEg4I,Ugx2hsSljvHAWs1t4x14AaABAg,@kevoa4941,http://www.youtube.com/@kevoa4941,0,2018-06-12T08:27:46Z,2018-06-12T08:27:46Z,You cant hide the witch in her .i wonder why shes so successful.,Talks at Google,en,0.958294689655304
Y3PwG4UoJ0Y,UgxPWE0Z7tA0tUnZqaJ4AaABAg,@liveonabike9473,http://www.youtube.com/@liveonabike9473,0,2022-05-29T02:37:58Z,2022-05-29T02:37:58Z,"He's interesting, but but only from a cognitive dissonance perspective. How can a person, so apparently intellectual and disparaging of Governmental control, still believe that 911 was a bunch of jihadi terrorists hijacking a couple of commercial flights? He's a well-read academic at best, but a shilling statist gatekeeper at worst.",Talks at Google,en,0.9619845151901244
enDhX49F3XI,UgwysMzpMVClDnF9u3F4AaABAg,@HeraBek,http://www.youtube.com/@HeraBek,53,2018-05-18T00:05:00Z,2018-05-18T00:05:00Z,His Excellency is tearing it up in these comments.,Talks at Google,en,0.9094630479812622
lxsQRQAlFfU,Ugy7Xnmv4WohVzLjN854AaABAg,@hbrien,http://www.youtube.com/@hbrien,0,2019-08-14T16:04:29Z,2019-08-14T16:04:29Z,This is complete nonsense,Talks at Google,en,0.994089901447296
ynbgMKclWWc,UgzxtpH7Dy4c2emEAPZ4AaABAg,@Horny_Fruit_Flies,http://www.youtube.com/@Horny_Fruit_Flies,4,2019-11-27T22:35:41Z,2019-11-27T22:35:41Z,"All the capital bootlickers in this comment section have offered as something that in their tiny minds even resembles an argument is ""but muh tyranical communist gubbermint""Proving Wolff's point about the sad state of our education perfectly. You are in way over your head. You cannot even begin to uderstand how irrelevant you sound to people who had done their research.  Go read a book. The adults are talking.",Talks at Google,en,0.944857656955719
t2PVYt2uQDM,UgziuSvCk9n7JsBermh4AaABAg,@ivanpanic63,http://www.youtube.com/@ivanpanic63,1,2018-05-06T22:02:16Z,2018-05-06T22:02:16Z,Vaccines are KILLING PEOPLE!! NEVER EVER TAKE IT IN YOUR LIFE!!!,Talks at Google,en,0.9622374176979064
OsenvN5YBnM,Ugzb_KuYH2ZdHWc7VVp4AaABAg,@jacksonsmith8404,http://www.youtube.com/@jacksonsmith8404,0,2020-05-24T18:07:39Z,2020-05-24T18:07:39Z,The US Navy seals went into a foreign country in-detected and then opened fire on an innocent civilian who was in his home?. Last I checked that was an invasion. The US military are terrorists. They terroise countries.,Talks at Google,en,0.9349349737167358
2C-zWrhFqpM,UgyI9UdrghBEwLObba94AaABAg,@richardmills5326,http://www.youtube.com/@richardmills5326,0,2020-02-08T14:22:22Z,2020-02-08T14:22:22Z,He doesn’t understand political activism for he,Talks at Google,en,0.9200642108917236
H1XplZAvTQA,UgyRbrv--gTvMCw96TF4AaABAg,@rajendrakr1971,http://www.youtube.com/@rajendrakr1971,2,2020-05-29T07:23:16Z,2020-05-29T07:23:16Z,"Very soft NRI gentlemen..,,all the best ..!",Talks at Google,en,0.9815605878829956
5siSa4A9M_Q,UgycUaLBqU6NuNXkwl94AaABAg,@tulsiriddhi9691,http://www.youtube.com/@tulsiriddhi9691,0,2021-02-11T10:20:42Z,2021-02-11T10:20:42Z,Really ! Teller able to speak .. oh boy I watched many episodes of Penn and Teller fool us . I thought 😐.  Why he pretend that he can't able to speak ?,Talks at Google,en,0.9527421593666076
BmAwa1nnB6w,UgzH1Sccd9UoNBnkI_l4AaABAg.9EE-NKod_nM9INMcVfWB09,@cocoarecords,http://www.youtube.com/@cocoarecords,1,2021-01-11T12:03:12Z,2021-01-11T12:03:12Z,yup pure BS talk,Talks at Google,en,0.9445719122886658
RfSkbuay1pQ,UgimFZpe9Ge3XXgCoAEC,@aaziz1271,http://www.youtube.com/@aaziz1271,0,2016-11-26T07:34:43Z,2016-11-26T07:34:43Z,Loved loved loved this talk.. One of the best @ talksatgoogle,Talks at Google,en,0.9923658967018129
5xflVUa4M_8,Ugi12E_jFcGeLngCoAEC.8RTOOIOuaN-9E_0v0x0idX,@ronachadwick7908,http://www.youtube.com/@ronachadwick7908,2,2020-10-08T23:58:03Z,2020-10-08T23:58:03Z,I do not think that amount of paid work (30 hrs) will b created. 2 things here. Job creation and basic survival. Ubi takes care of the basics. Job creation will take some time. I agree witbh you in principle. If there are 100 living wage jobs and 200 people looking for living wage jobs then the jobs could be split and the pay doubled to create 200 living wage jobs. Estimates are that we will lose 50% jobs. I thi k it will be more.,Talks at Google,en,0.9742111563682556
7FHLjHC-soU,Ugw-6wS92JjcMseBKxV4AaABAg.9Sfa8gFqVvY9gOIGXKX-X0,@cuantrail,http://www.youtube.com/@cuantrail,0,2022-09-25T05:49:13Z,2022-09-25T05:49:13Z,"I think it's a bit like asking physicists to describe the relationship between matter and gravity, asking them does gravity come from matter or the other way round. But it could be more accurate to say that gravity is just a property of matter and maybe that's as far as we can go. I think that's what he is arguing here, consciousness should be thought of as a property of matter. Many philosophers think we understand a lot more about matter than we do and it gets them into trouble, I think that's the argument he is trying to make.",Talks at Google,en,0.9490143060684204
Ijnt-eXukwk,UgyeW5-AFQskjIEfU4F4AaABAg,@montacap,http://www.youtube.com/@montacap,1,2020-11-27T08:27:54Z,2020-11-27T08:27:54Z,I learned the hard way sacrifice for a company is useless. Never again .,Talks at Google,en,0.9930633902549744
ruTBuGdojMw,UgxwNDXFD51H_7ZvBTp4AaABAg,@CLEE1395,http://www.youtube.com/@CLEE1395,0,2010-09-28T21:02:07Z,1970-01-01T00:00:00Z,"The presenter is an idiot. Michael Franti has ""a few metal riffs"". Yeah right, dude.",Talks at Google,en,0.904526710510254
6YV8iXgg6gU,Ugi5A0Cvh95DpXgCoAEC.8KxH7UPjLnz8QxTEO35K-N,@shahidafridifans4464,http://www.youtube.com/@shahidafridifans4464,3,2017-04-05T00:34:46Z,2017-04-05T00:34:46Z,i was resisting but today i have to say that yes she only suits SRK,Talks at Google,en,0.9923362135887146
CsuORTXfaSM,UgxqssyckIF_2FciBp94AaABAg,@bigthief8160,http://www.youtube.com/@bigthief8160,3,2019-08-13T22:32:46Z,2019-08-13T22:32:46Z,"Great, great interview - so personal and heartfelt!",Talks at Google,en,0.994186282157898
Bw9P_ZXWDJU,Ugy3e9A8XKpCchHbbRd4AaABAg.9-eMpl48d2e91K-sVpbgnJ,@FlannelCamel,http://www.youtube.com/@FlannelCamel,6,2019-11-14T15:53:00Z,2019-11-14T15:53:52Z,@@jonfungg It's disgusting of you to assume automatically that since the moderator is black then somehow he is too incompetent to be at his position without some kind of head start based on the color of his skin. If he were white I suppose that you would attribute your disappointment of his performance to him being nervous of being on stage rather than making racist snap judgements.,Talks at Google,en,0.9720773696899414
ML85PFluEoE,Ugy4__UzmozIvyxGHgZ4AaABAg,@twilomad,http://www.youtube.com/@twilomad,1,2022-12-17T03:38:14Z,2022-12-17T03:38:14Z,It’s me me me me me me,Talks at Google,en,0.9193823337554932
aXflBZXAucQ,UgzktXT2EorKRPWROCZ4AaABAg.8h6AqmTYOYZ8hJPJ37tysP,@ameerhamza4816,http://www.youtube.com/@ameerhamza4816,0,2018-06-10T11:16:41Z,2018-06-10T11:16:41Z,I think you can do something for brain but you can do nothing for sleep and meditation because they are not physical entity,Talks at Google,en,0.9637860655784608
gcai0i2tJt0,Ugzp20Fon7FV5LSrbx54AaABAg,@_mr3_,http://www.youtube.com/@_mr3_,0,2013-08-28T12:45:53Z,1970-01-01T00:00:00Z,"Yeah, if she's going to bring science into the equation she'd probably be wise to at least dodge 'religious wording' if not adopt more of the unspoken rules of scientific social interaction (requisite stodgy language)...she could really use the help of someone steeped in medical research too. That's one aspect that's interesting to me about this--the social relationship between science and religion. Historically they haven't exactly gotten along...at times violently so.",Talks at Google,en,0.9377954006195068
ML85PFluEoE,Ugwli9qK41FZge2v3Np4AaABAg,@ashleyrodgers8791,http://www.youtube.com/@ashleyrodgers8791,2,2022-12-16T22:13:29Z,2022-12-16T22:13:29Z,"This guy seems very very self centered, just by the way he talks…",Talks at Google,en,0.9938217401504515
0VyH1laOd2M,UgypmpInDZasMk8zK5d4AaABAg.9Rg7CZYaBkQ9VVJV-UvhLK,@MsBizaCat,http://www.youtube.com/@MsBizaCat,0,2021-12-03T16:57:53Z,2021-12-03T16:57:53Z,"The point is that the common understanding of pain is flawed. We have a much better idea of how it works and the brain modulates all pain experiences. You can learn pain, and you can also unlearn it. Not all pain is the same– sometimes you actually need some time to heal or intervention, but sometimes pain persists even when it shouldn't, hence the learned part. Honestly, just watch the whole thing. Pain education has been enough to reduce or eliminate symptomology for some people, including myself. Others need additional tools like he mentions. The book The Way Out is a great resource.",Talks at Google,en,0.9917854070663452
DKfGC3P9KoQ,UgyQslUq3eIIzIGieBZ4AaABAg.94dAAmYLV7M98-YVKpOyyL,@philaypeephilippotter6532,http://www.youtube.com/@philaypeephilippotter6532,3,2020-04-28T16:51:14Z,2020-04-28T16:51:14Z,@Tom Reid As far as I can find out he's not a scientist and none of his publications have been accepted as peer-reviewed - and I did look.,Talks at Google,en,0.971544861793518
x_K3rNIv318,Ugz6oxWCDHhBh2QLJt14AaABAg,@CoinTrackerIO,http://www.youtube.com/@CoinTrackerIO,5,2019-12-11T17:41:15Z,2019-12-11T17:41:15Z,"This was a great opportunity - thanks for sharing the stage, @Google!If you're interested in learning more or want to save money on your taxes, go to www.cointracker.io/a/youtube for 10% off all tax plans!",Talks at Google,en,0.9720697402954102
DKfGC3P9KoQ,UgxK1k4xaaBWTq7iOwl4AaABAg,@Marimilitarybrat,http://www.youtube.com/@Marimilitarybrat,12,2019-05-12T17:28:20Z,2019-05-12T17:28:20Z,My guess is that everybody at Google would be terrified to display anything but the company line on every topic.,Talks at Google,en,0.9098436236381532
L7-k6nK1VUw,UgyM03RYh_eOgnGaXtd4AaABAg,@hkkhgffh3613,http://www.youtube.com/@hkkhgffh3613,0,2020-05-27T21:39:21Z,2020-05-27T21:39:21Z,achtung! achtung!,Talks at Google,de,0.9826232194900512
i-TIvvI_bKw,UgzrSeldfYv_HN7VnR54AaABAg,@ansfridaeyowulfsdottir8095,http://www.youtube.com/@ansfridaeyowulfsdottir8095,1,2021-08-29T11:15:12Z,2021-08-29T11:15:12Z,"I dunno, everyone seems to think he's some sort of genius, but I find him quite dull.{:-:-:}",Talks at Google,en,0.990080177783966
ynbgMKclWWc,Ugwe72K-I3pRKjMkS4h4AaABAg,@hansvetter8653,http://www.youtube.com/@hansvetter8653,1,2021-02-17T09:45:15Z,2021-02-17T09:46:38Z,"Now a days half of the population lives in cities. So comparing th standard of living between nations would require to include on both sides the country side!  What caused the downfall of the banking system back in 2007/2008? ... well ... it was under Ronald Reagan back in the 1980ths when trading with credit contracts became legal. This included the end of the Glass-Steagal-act from 1933, so that banks could participate in this new gigantic market of credit contracts ... bearing new ""products"" like ""Collateral Debt Obligations"" (CDO) in combination with their ""risk"" management solution called ""Credit Default Swaps"" (CDS) ... have'nt you seen the great movie ""The Big Short"" ... ? ... https://www.youtube.com/watch?v=mNXTBjvePPg  ... or read the book ""The Big Short"" from Michael Lewis ...",Talks at Google,en,0.9084818363189696
qE1dWwoJPU0,UgzqTmaP2fGTZwPg7tN4AaABAg.8Gcjz2aRnrq9K7z0zvpc1a,@MrMakingwavesmedia,http://www.youtube.com/@MrMakingwavesmedia,0,2021-02-24T05:42:25Z,2021-02-24T05:42:25Z,He does not at all and you clearly have no idea either.,Talks at Google,en,0.9939945340156556
